# flight_no,dep,arr,dep_time,arr_time,price,category
RUS9040,AYAN,AYDK,0900,1000,50,tour_png
AFL1502,UUEE,USTR,2340,0425,315,base
AFL1504,UUEE,USTR,0830,1315,315,base
AFL1506,UUEE,USTR,1400,1850,315,base
AFL1976,UUEE,UTNU,0025,0610,374,base
AFL1984,UUEE,UTSS,2345,0600,422,base
AFL1870,UUEE,UTTT,1940,0140,422,base
AFL1872,UUEE,UTTT,0815,1420,422,base
AFL1974,UUEE,UTTT,1305,1910,422,base
AURUS37,UUEE,UTTT,0500,0830,422,base
RUS0201,UUEE,UUBW,0930,1020,134,base
TR003,UUEE,UUDD,0930,1020,62,base
AFL1122,UUEE,UUWE,1050,1440,141,base
AFL1396,UUEE,UUYY,1735,1925,246,base
AFL6405,UUEE,UUYY,0705,0900,246,base
AFL1220,UUEE,UWGG,0855,1015,185,base
AFL1226,UUEE,UWGG,1515,1625,185,base
AFL6229,UUEE,UWGG,0605,0720,185,base
AFL6235,UUEE,UWGG,2030,2140,185,base
AFL6349,UUEE,UWGG,1750,1905,185,base
AFL6351,UUEE,UWGG,0855,1015,185,base
AFL1190,UUEE,UWKD,0910,1050,222,base
AFL1192,UUEE,UWKD,1610,1745,222,base
AFL1198,UUEE,UWKD,2215,2355,222,base
AFL1268,UUEE,UWKD,0815,0955,222,base
AFL1270,UUEE,UWKD,0545,0725,222,base
AFL1382,UUEE,UWKD,0100,0555,222,base
AFL6199,UUEE,UWKD,0910,1050,222,base
NWS459,UUEE,UWKD,2055,2225,222,base
AFL6155,UUEE,UWKE,1440,1630,238,base
AFL6249,UUEE,UWKE,0255,0445,238,base
AFL6299,UUEE,UWKE,0600,0750,238,base
AFL1586,UUEE,UWKS,2205,2330,209,base
AFL6075,UUEE,UWLL,1115,1350,218,base
AFL6079,UUEE,UWLL,1350,1620,218,base
AFL6275,UUEE,UWLL,0555,0835,218,base
AFL1242,UUEE,UWOO,0630,1045,273,base
AFL1244,UUEE,UWOO,0035,0445,273,base
AFL1246,UUEE,UWOO,1805,2200,273,base
AFL1248,UUEE,UWOO,1155,1610,273,base
AFL6171,UUEE,UWOO,0630,1045,273,base
AUL231,UUEE,UWOO,0230,0530,273,base
NWS477,UUEE,UWOO,1310,1720,273,base
AFL1060,UUEE,UWOR,1040,1510,295,base
AFL1544,UUEE,UWPP,0925,1050,205,base
AFL6545,UUEE,UWPP,1945,2115,205,base
AFL6827,UUEE,UWPS,1940,2110,200,base
SDM6824,UUEE,UWPS,1940,2110,200,base
AFL1358,UUEE,UWSG,1610,1845,222,base
AFL6063,UUEE,UWSG,1810,2045,222,base
AFL6491,UUEE,UWSG,0925,1205,222,base
AFL1230,UUEE,UWUU,0920,1335,264,base
AFL1234,UUEE,UWUU,1140,1550,264,base
AFL1258,UUEE,UWUU,1550,1955,264,base
AFL6145,UUEE,UWUU,1140,1550,264,base
AFL6535,UUEE,UWUU,1255,1715,264,base
AFL6535,UUEE,UWUU,1300,1715,264,base
AFL6537,UUEE,UWUU,1430,1835,264,base
AFL6539,UUEE,UWUU,0640,1045,264,base
SDM6145,UUEE,UWUU,1140,1550,264,base
AFL1210,UUEE,UWWW,0825,1110,233,base
AFL1214,UUEE,UWWW,1655,1940,233,base
AFL1216,UUEE,UWWW,0225,0525,233,base
AFL1218,UUEE,UWWW,1005,1255,233,base
AFL1604,UUEE,UWWW,1925,2205,233,base
AFL6077,UUEE,UWWW,1540,1830,233,base
AFL6153,UUEE,UWWW,1005,1255,233,base
AFL6227,UUEE,UWWW,1340,1635,233,base
AUL902,UUEE,UWWW,0910,1040,233,base
RUS0022,UUEE,VHHH,0930,1020,880,base
RUS0062,UUEE,VHHH,0930,1020,880,base
AFL232,UUEE,VIDP,1835,0320,576,base
AFL320,UUEE,VRMM,2235,0925,816,base
AFL270,UUEE,VTBS,1935,0845,876,base
AFL272,UUEE,VTBS,2225,1145,876,base
AFL274,UUEE,VTSP,2035,1010,920,base
AFL284,UUEE,VTSP,0000,0822,920,base
AFL284,UUEE,VTSP,1915,0830,920,base
AFL294,UUEE,VVCR,1920,0930,955,base
RUS0117,UUEE,WIII,1000,2252,1146,base
RUS1125,UUEE,WSSS,0830,1020,1036,base
CCA910,UUEE,ZBAA,2035,0845,728,base
AFL204,UUEE,ZBAD,2105,0950,733,base
AFL220,UUEE,ZGGG,1910,0930,865,base
AFL224,UUEE,ZJSY,1300,0320,889,base
AFL208,UUEE,ZSPD,2000,0950,847,base
RUS0235,UUGG,UHWW,0930,1020,125,base
RUS0142,UUMO,UUBW,0930,1020,132,base
AUL882,UUOB,URSS,1045,1310,231,base
PBD839,UUWW,LTAI,0755,1250,356,base
PBD839,UUWW,LTAI,0720,1224,356,base
PBD859,UUWW,LTAI,0930,1423,356,base
UTA783,UUWW,LTAI,1030,1530,356,base
PBD993,UUWW,LTFM,0750,1257,315,base
PBD991,UUWW,OMDW,0720,1344,510,base
UTA715,UUWW,OMDW,0640,1310,510,base
RWZ1121,UUWW,UAAA,1100,1700,453,base
UTA745,UUWW,UBBB,0950,1405,337,base
UTA785,UUWW,UDYZ,2050,0125,323,base
SYL474,UUWW,UEEE,1940,0810,634,base
SYL476,UUWW,UEEE,1940,0810,634,base
SYL476,UUWW,UEEE,1600,0430,634,base
SYL480,UUWW,UEEE,1940,0810,634,base
SYL735,UUWW,UEEE,1600,0430,634,base
UTA333,UUWW,ULAM,0810,1050,301,base
AFL6004,UUWW,ULLI,1030,1150,209,base
AFL6006,UUWW,ULLI,1130,1300,209,base
AFL6008,UUWW,ULLI,1230,1400,209,base
AFL6010,UUWW,ULLI,1330,1500,209,base
AFL6026,UUWW,ULLI,1430,1600,209,base
AFL6028,UUWW,ULLI,1530,1650,209,base
AFL6038,UUWW,ULLI,1730,1900,209,base
AFL6052,UUWW,ULLI,0930,1100,209,base
AFL6162,UUWW,ULLI,0730,0900,209,base
AFL6170,UUWW,ULLI,0830,1005,209,base
AFL6176,UUWW,ULLI,1830,1950,209,base
AFL6178,UUWW,ULLI,1930,2100,209,base
AFL6182,UUWW,ULLI,2130,2300,209,base
AFL6184,UUWW,ULLI,2230,0005,209,base
AFL6186,UUWW,ULLI,2330,0100,209,base
AFL6188,UUWW,ULLI,0030,0200,209,base
AFL6942,UUWW,ULLI,2030,2150,209,base
AFL6948,UUWW,ULLI,2200,2330,209,base
SDM6180,UUWW,ULLI,2030,2200,209,base
UTA571,UUWW,UNKL,2125,0600,475,base
SYL466,UUWW,UNNT,1300,2040,422,base
SYL687,UUWW,UNNT,1805,0200,422,base
SYL787,UUWW,UNNT,2245,0645,422,base
UTA397,UUWW,URKG,0920,1355,268,base
UTA575,UUWW,URKK,1205,1555,264,base
UTA355,UUWW,URMG,0110,0435,293,base
UTA399,UUWW,URMG,1015,1330,293,base
UTA561,UUWW,URMG,1330,1635,293,base
UTA559,UUWW,URML,0420,0720,306,base
SYL479,UUWW,URMM,1010,1340,279,base
UTA373,UUWW,URMM,1000,1330,279,base
UTA395,UUWW,URMO,0030,0350,293,base
SYL473,UUWW,URSS,0950,1325,282,base
UTA249,UUWW,URSS,1035,1425,282,base
UTA267,UUWW,URSS,0925,1310,282,base
UTA351,UUWW,USHS,2040,0145,308,base
UTA445,UUWW,USRK,1315,1835,365,base
UTA455,UUWW,USRO,1005,1535,370,base
UTA295,UUWW,USRR,1130,1650,359,base
UTA6431,UUWW,USRR,0020,0530,359,base
UTA453,UUWW,USTR,2030,0115,317,base
UTA463,UUWW,USTR,1000,1450,317,base
UTA801,UUWW,UTDD,0750,1400,442,base
UTA807,UUWW,UTSB,2225,0415,407,base
UTA809,UUWW,UTSS,0940,1530,422,base
UTA595,UUWW,UUYS,1050,1320,301,base
UTA375,UUWW,UUYY,2310,0110,249,base
SYL793,UUWW,UWUU,0100,0510,264,base
SYL793,UUWW,UWUU,2040,0045,264,base
UTA363,UUWW,UWUU,0140,0545,264,base
UTA596,UUYS,UUWW,1500,1750,301,base
AFL6588,UUYY,ULLI,0520,0710,260,base
AUL1504,UUYY,ULLI,0045,0235,260,base
AUL1504,UUYY,ULLI,2250,0045,260,base
AUL504,UUYY,ULLI,0045,0235,260,base
AUL504,UUYY,ULLI,2250,0045,260,base
AFL1397,UUYY,UUEE,2025,2215,246,base
AFL6406,UUYY,UUEE,1000,1155,246,base
UTA376,UUYY,UUWW,0650,0900,249,base
AFL800,UWGG,LTAI,1600,2100,378,base
RWZ1347,UWGG,UDYZ,0755,1230,323,base
AFL6106,UWGG,ULLI,1355,1550,235,base
AFL6108,UWGG,ULLI,1920,2105,235,base
AFL6110,UWGG,ULLI,2250,0045,235,base
RUS0184,UWGG,UNBG,0930,1020,415,base
RUS0185,UWGG,UNBG,0930,1020,415,base
SBI5054,UWGG,UNNT,1100,1300,383,base
SBI5056,UWGG,UNNT,1600,1800,383,base
SBI7054,UWGG,UNNT,2100,2300,383,base
AFL6644,UWGG,URSS,1440,1815,290,base
NWS548,UWGG,URSS,1710,2050,290,base
RWZ548,UWGG,URSS,2300,0250,290,base
RWZ1030,UWGG,USSS,0915,1310,251,base
AFL1221,UWGG,UUEE,1110,1235,185,base
AFL1227,UWGG,UUEE,1725,1850,185,base
AFL6230,UWGG,UUEE,0820,0940,185,base
AFL6350,UWGG,UUEE,2000,2115,185,base
AFL6352,UWGG,UUEE,1110,1235,185,base
SDM6236,UWGG,UUEE,2240,0005,185,base
SDM6350,UWGG,UUEE,2000,2115,185,base
RUS0094,UWGG,UWKD,2352,0037,178,base
RWZ1344,UWGG,UWWW,1745,2000,198,base
AFL912,UWKD,HESH,0820,1430,469,base
AFL794,UWKD,LTAI,1210,1700,392,base
AFL794,UWKD,LTAI,1225,1705,392,base
PBD957,UWKD,LTAI,1050,1544,392,base
PBD958,UWKD,LTAI,1050,1554,392,base
RWZ4667,UWKD,UACC,0010,0435,299,base
RWZ1503,UWKD,UGSB,0840,1300,310,base
RWZ1501,UWKD,UGTB,1010,1415,304,base
NWS743,UWKD,UIII,2340,0920,493,base
AFL6594,UWKD,ULLI,1255,1505,268,base
AFL6600,UWKD,ULLI,2230,0040,268,base
AUL1538,UWKD,ULLI,0005,0205,268,base
AUL1538,UWKD,ULLI,2155,0005,268,base
AUL538,UWKD,ULLI,2315,0115,268,base
AUL538,UWKD,ULLI,2105,2315,268,base
AUL538,UWKD,ULLI,2155,0005,268,base
AUL598,UWKD,ULLI,2015,2215,268,base
AUL598,UWKD,ULLI,1805,2015,268,base
NWS244,UWKD,ULLI,1155,1420,268,base
NWS246,UWKD,ULLI,1750,2015,268,base
NWS250,UWKD,ULLI,0905,1130,268,base
NWS731,UWKD,UMKK,1540,1815,323,base
UVT565,UWKD,UNBG,0930,1330,382,base
SBI5016,UWKD,UNNT,0930,1100,352,base
SBI5036,UWKD,UNNT,1315,2015,352,base
SBI5036,UWKD,UNNT,1230,1400,352,base
SBI5038,UWKD,UNNT,1630,1800,352,base
SBI5052,UWKD,UNNT,2000,2130,352,base
SBI7038,UWKD,UNNT,2300,0030,352,base
AFL2867,UWKD,URKK,0840,1225,284,base
AFL2905,UWKD,URSS,0950,1330,295,base
AFL6202,UWKD,URSS,1615,1950,295,base
AFL6502,UWKD,URSS,0950,1320,295,base
AUL848,UWKD,URSS,1340,1620,295,base
AUL848,UWKD,URSS,1105,1340,295,base
NWS412,UWKD,URSS,1225,1555,295,base
UTA184,UWKD,USRR,2115,0150,297,base
UTA9823,UWKD,USRR,0810,1240,297,base
RWZ1068,UWKD,USSS,0820,1150,220,base
SBI1052,UWKD,UUDD,0915,1100,218,base
SBI1056,UWKD,UUDD,2030,2210,218,base
SBI1056,UWKD,UUDD,1515,1700,218,base
RUS0108,UWKD,UUDL,0938,1044,207,base
AFL1191,UWKD,UUEE,1140,1325,222,base
AFL1193,UWKD,UUEE,1840,2020,222,base
AFL1195,UWKD,UUEE,2155,2340,222,base
AFL1199,UWKD,UUEE,0645,0820,222,base
AFL1269,UWKD,UUEE,1040,1220,222,base
AFL1271,UWKD,UUEE,1805,1945,222,base
AFL1281,UWKD,UUEE,2300,0050,222,base
AFL6200,UWKD,UUEE,1140,1325,222,base
NWS460,UWKD,UUEE,1055,1225,222,base
RUS0095,UWKD,UWUU,0137,0229,191,base
UTA134,UWKD,UWUU,1430,1805,191,base
RWZ4517,UWKE,ULLI,1540,1810,282,base
UVT226,UWKE,USRR,1605,2130,283,base
AFL6156,UWKE,UUEE,1720,1920,238,base
AFL6250,UWKE,UUEE,0555,0735,238,base
AFL6300,UWKE,UUEE,0845,1030,238,base
NWS448,UWKS,URSS,1820,2145,295,base
AFL1587,UWKS,UUEE,0700,0835,209,base
AFL1587,UWKS,UUMB,0700,0835,213,base
AFL6080,UWLL,UUEE,1710,1740,218,base
AFL6276,UWLL,UUEE,0935,1010,218,base
RUS0103,UWLL,UWUU,0041,0136,196,base
SBI5064,UWLW,UNNT,1200,1400,359,base
SBI7064,UWLW,UNNT,2000,2200,359,base
AFL2853,UWOO,ULLI,0625,0725,323,base
AFL6454,UWOO,ULLI,0625,0715,323,base
AUL588,UWOO,ULLI,0840,1045,323,base
AUL588,UWOO,ULLI,0750,0840,323,base
NWS268,UWOO,ULLI,2230,2335,323,base
SBI5072,UWOO,UNNT,1200,1400,326,base
SBI5074,UWOO,UNNT,1900,2100,326,base
SBI7072,UWOO,UNNT,0030,0230,326,base
AUL878,UWOO,URSS,1530,1855,293,base
AUL878,UWOO,URSS,1440,1530,293,base
NWS432,UWOO,URSS,1425,1530,293,base
RWZ1050,UWOO,USSS,1825,2000,211,base
AFL1243,UWOO,UUEE,1145,1205,273,base
AFL1245,UWOO,UUEE,0545,0605,273,base
AFL1247,UWOO,UUEE,2300,2335,273,base
AFL6172,UWOO,UUEE,1145,1205,273,base
AUL232,UWOO,UUEE,0825,1025,273,base
AUL232,UWOO,UUEE,0810,0825,273,base
NWS478,UWOO,UUEE,1820,1840,273,base
AFL1061,UWOR,UUEE,1620,1700,295,base
AFL6768,UWPP,ULLI,1300,1505,262,base
AFL6768,UWPP,ULLI,1520,1725,262,base
SBI1196,UWPP,UUDD,1100,1300,200,base
AFL1545,UWPP,UUEE,1145,1315,205,base
AFL6546,UWPP,UUEE,2215,2345,205,base
AFL6812,UWPS,UUEE,1000,1125,200,base
AFL6828,UWPS,UUEE,2200,2325,200,base
SDM6228,UWPS,UUEE,2200,2325,200,base
UTA9729,UWSG,USHL,0010,0400,295,base
AFL1359,UWSG,UUEE,1945,2030,222,base
AFL6064,UWSG,UUEE,2135,2235,222,base
AFL6492,UWSG,UUEE,1305,1350,222,base
SDM6492,UWSG,UUEE,1305,1350,222,base
UTA9741,UWSG,UWKD,0625,0635,196,base
SBI5158,UWSS,UNNT,1130,1330,385,base
SBI5160,UWSS,UNNT,1730,1930,385,base
SBI7058,UWSS,UNNT,2330,0130,385,base
AFL5575,UWUU,HESH,0740,1145,482,base
AFL798,UWUU,LTAI,0600,0850,414,base
UTA729,UWUU,LTFM,1230,1525,389,base
SBI6420,UWUU,UIII,1330,1515,455,base
AFL6412,UWUU,ULLI,0505,0550,308,base
AFL6424,UWUU,ULLI,1335,1425,308,base
AUL592,UWUU,ULLI,0800,1005,308,base
AUL592,UWUU,ULLI,0710,0755,308,base
NWS254,UWUU,ULLI,1515,1605,308,base
NWS256,UWUU,ULLI,2110,2205,308,base
SBI5046,UWUU,UNNT,1030,1230,315,base
SBI5050,UWUU,UNNT,1700,1900,315,base
TYA4509,UWUU,UNNT,2220,0300,315,base
UTA6407,UWUU,UOII,0625,1145,359,base
UTA6409,UWUU,UOII,0625,1145,359,base
TYA912,UWUU,UOOO,0300,0830,370,base
AFL6206,UWUU,URSS,0535,0710,312,base
AFL6606,UWUU,URSS,1740,1915,312,base
SVR325,UWUU,URSS,1525,1900,312,base
RUS0104,UWUU,USCC,0236,0317,180,base
UTA6413,UWUU,USHL,0125,0320,229,base
LLM188,UWUU,USMU,0705,0930,315,base
UTA185,UWUU,USMU,1240,1515,315,base
UTA151,UWUU,USNN,1650,1920,286,base
RUS0096,UWUU,USPP,0329,0416,183,base
UTA9861,UWUU,USRK,0545,0800,282,base
UTA6483,UWUU,USRO,1255,1515,290,base
UTA6487,UWUU,USRO,0635,0900,290,base
UTA104,UWUU,USRR,2040,2255,273,base
UTA406,UWUU,USRR,0010,0220,273,base
UTA408,UWUU,USRR,0435,0640,273,base
UTA6427,UWUU,USRR,0320,0520,273,base
RWZ1026,UWUU,USSS,0935,1050,185,base
UTA106,UWUU,USSS,1900,2025,185,base
UTA1106,UWUU,USSS,0910,1040,185,base
UTA1126,UWUU,USTR,1245,1450,213,base
UTA126,UWUU,USTR,2240,0035,213,base
SBI1136,UWUU,UUDD,1000,1200,262,base
SBI1138,UWUU,UUDD,1600,1800,262,base
AFL1231,UWUU,UUEE,1430,1450,264,base
AFL1259,UWUU,UUEE,2055,2120,264,base
AFL1261,UWUU,UUEE,0655,0705,264,base
AFL6146,UWUU,UUEE,1655,1715,264,base
AFL6536,UWUU,UUEE,1815,1835,264,base
AFL6538,UWUU,UUEE,1935,2000,264,base
AFL6540,UWUU,UUEE,1215,1235,264,base
SDM6146,UWUU,UUEE,1655,1715,264,base
SDM6540,UWUU,UUEE,1215,1235,264,base
UTA364,UWUU,UUWW,0800,0815,264,base
UTA592,UWUU,UUWW,1730,1750,264,base
UTA133,UWUU,UWKD,1355,1330,191,base
AFL864,UWUU,ZJSY,1930,0720,755,base
AFL5563,UWWW,HEGN,1035,1530,462,base
AFL796,UWWW,LTAI,1630,1954,378,base
RWZ1355,UWWW,UDYZ,1340,1645,299,base
RWZ1369,UWWW,UGTB,0610,0855,282,base
AFL6232,UWWW,ULLI,0555,0725,284,base
AFL6234,UWWW,ULLI,1705,1835,284,base
AUL1903,UWWW,ULLI,0035,0235,284,base
AUL1903,UWWW,ULLI,2315,0035,284,base
AUL532,UWWW,ULLI,1315,1435,284,base
AUL532,UWWW,ULLI,1435,1635,284,base
AUL582,UWWW,ULLI,2035,2235,284,base
AUL582,UWWW,ULLI,1915,2035,284,base
AUL903,UWWW,ULLI,1950,2150,284,base
AUL903,UWWW,ULLI,1830,1950,284,base
SDM6232,UWWW,ULLI,0555,7225,284,base
NWS856,UWWW,UMKK,1605,1740,334,base
SBI5012,UWWW,UNNT,0730,0930,352,base
SBI5032,UWWW,UNNT,1030,1230,352,base
SBI5034,UWWW,UNNT,1330,1530,352,base
SBI5044,UWWW,UNNT,1630,1830,352,base
SBI5048,UWWW,UNNT,2130,2330,352,base
SBI7034,UWWW,UNNT,2330,0130,352,base
AUL907,UWWW,URKK,1355,1615,268,base
AUL907,UWWW,URKK,1245,1505,268,base
AFL2965,UWWW,URSS,1700,1920,279,base
AFL6204,UWWW,URSS,1645,1900,279,base
AUL909,UWWW,URSS,1815,2045,279,base
AUL909,UWWW,URSS,1655,1925,279,base
NWS422,UWWW,URSS,1455,1710,279,base
UTA478,UWWW,USHL,1215,1555,264,base
AUL915,UWWW,USMU,0420,0740,343,base
RWZ1303,UWWW,USMU,0800,1210,343,base
AUL917,UWWW,USNN,0120,0450,321,base
RWZ1034,UWWW,USSS,0825,1105,224,base
UTA282,UWWW,USSS,1355,1700,224,base
RWZ1305,UWWW,USTR,2110,0005,251,base
RWZ1311,UWWW,UTTT,2335,0340,341,base
RUS0256,UWWW,UUBW,0930,1020,230,base
SBI1074,UWWW,UUDD,1455,1545,229,base
SBI1074,UWWW,UUDD,0930,1130,229,base
TYA4214,UWWW,UUDD,1435,1525,229,base
AFL1211,UWWW,UUEE,1205,1255,233,base
AFL1215,UWWW,UUEE,2040,2135,233,base
AFL1217,UWWW,UUEE,0635,0725,233,base
AFL1219,UWWW,UUEE,1355,1445,233,base
AFL1605,UWWW,UUEE,2305,0005,233,base
AFL6078,UWWW,UUEE,1920,2015,233,base
AFL6154,UWWW,UUEE,1355,1445,233,base
AFL6228,UWWW,UUEE,1735,1835,233,base
AFL6372,UWWW,UUEE,2040,2135,233,base
AUL901,UWWW,UUEE,0815,0945,233,base
AUL901,UWWW,UUEE,0725,0815,233,base
UTA358,UWWW,UUWW,2310,0010,233,base
RWZ1343,UWWW,UWGG,1630,1650,198,base
RUS0023,VHHH,LFPO,0930,1020,1188,base
RUS0072,VHHH,LIMC,0930,1020,1153,base
RUS0018,VHHH,MROC,0930,1020,2233,base
RUS0021,VHHH,OIIE,0930,1020,770,base
RUS0024,VHHH,OIIE,0930,1020,770,base
RUS0014,VHHH,RJTT,0930,1020,431,base
RUS0055,VHHH,UHHH,0930,1020,486,base
AFL213,VHHH,UUEE,1135,1705,880,base
RUS0013,VHHH,UUEE,0930,1020,880,base
RUS0063,VHHH,UUEE,0930,1020,880,base
AFL233,VIDP,UUEE,0500,0915,576,base
AFL623,VOGA,UNNT,0745,1605,585,base
AFL633,VOGA,USSS,0905,1530,612,base
AFL237,VOGA,UUEE,1030,1615,689,base
AFL321,VRMM,UUEE,1105,1750,816,base
AFL655,VTBS,UHHH,1900,0450,642,base
AFL645,VTBS,UHWW,1505,0035,587,base
SBI6262,VTBS,UHWW,0630,1000,587,base
SBI6302,VTBS,UIII,0730,1200,572,base
SBI6306,VTBS,UIII,1530,2000,572,base
SBI6308,VTBS,UIII,1930,2400,572,base
SBI6318,VTBS,UIII,0530,1000,572,base
AFL621,VTBS,ULLI,1455,2210,935,base
SBI5702,VTBS,UNNT,0530,0900,629,base
SBI5704,VTBS,UNNT,1130,1500,629,base
AFL653,VTBS,USSS,1200,1905,735,base
AFL271,VTBS,UUEE,1050,1655,876,base
AFL273,VTBS,UUEE,1320,1900,876,base
RUS5101,VTBS,VVPQ,0000,0038,200,event_vzhuh
RUS5201,VTBS,VVPQ,0000,0038,200,event_vzhuh
RUS5301,VTBS,VVPQ,0000,0038,200,event_vzhuh
RUS5401,VTBS,VVPQ,0000,0038,200,event_vzhuh
AFL642,VTSP,UHHH,1515,0205,715,base
AFL643,VTSP,UHHH,1525,0205,715,base
RUS0240,VTSP,UHMM,0930,1020,888,base
SBI6322,VTSP,UIII,1830,2200,638,base
AFL635,VTSP,UNKL,1325,2110,682,base
AFL627,VTSP,USSS,1235,1945,785,base
RWZ3098,VTSP,UUDD,1425,2030,913,base
AFL275,VTSP,UUEE,1210,1825,920,base
AFL285,VTSP,UUEE,1035,1635,920,base
AFL275,VTSP,UUMB,1235,1830,924,base
SBI6324,VTUJ,UIII,1730,2100,557,base
SBI6336,VTUJ,UIII,2530,2900,557,base
AFL841,VVCR,UIII,1350,2145,592,base
AFL841,VVCR,UIII,1215,2010,592,base
RWZ3206,VVCR,USSS,1430,2135,801,base
RWZ3202,VVCR,UUDD,1240,1855,950,base
AFL295,VVCR,UUEE,1130,1845,955,base
RUS5102,VVPQ,RPVP,0000,0157,300,event_vzhuh
RUS5202,VVPQ,RPVP,0000,0157,300,event_vzhuh
RUS5302,VVPQ,RPVP,0000,0157,300,event_vzhuh
RUS5402,VVPQ,RPVP,0000,0157,300,event_vzhuh
RUS0138,VVTS,UUEE,0930,1020,948,base
AFL297,WADD,UUEE,1005,1845,1247,base
RUS5105,WAJJ,NWWW,0000,0413,490,event_vzhuh
RUS5205,WAJJ,NWWW,0000,0413,490,event_vzhuh
RUS5305,WAJJ,NWWW,0000,0413,490,event_vzhuh
RUS5405,WAJJ,NWWW,0000,0413,490,event_vzhuh
RUS5104,WAMM,WAJJ,0000,0209,330,event_vzhuh
RUS5204,WAMM,WAJJ,0000,0209,330,event_vzhuh
RUS5304,WAMM,WAJJ,0000,0209,330,event_vzhuh
RUS5404,WAMM,WAJJ,0000,0209,330,event_vzhuh
RUS0122,WIII,UHHH,1000,1850,827,base
RUS0119,WIII,UNNT,0000,0854,882,base
RUS0118,WIII,UUEE,0000,1059,1146,base
ETH629,WIII,VTBS,2035,0020,372,base
SIA959,WIII,WSSS,1430,1725,235,base
RUS0136,WIKK,VVTS,0930,1020,290,base
RUS0182,WMKK,YPPH,0930,1020,555,base
RUS0008,WSSS,OMDB,0930,1020,735,base
RUS0135,WSSS,UUEE,0930,1020,1036,base
SIA960,WSSS,WIII,1510,1605,235,base
RUS0006,YBAS,VHHH,0930,1020,704,base
RUS0034,YBAS,WIII,0930,1020,491,base
JST700,YMHB,YMML,0840,1000,209,base
JST702,YMHB,YMML,1245,1405,209,base
JST712,YMHB,YMML,2010,2135,205,base
QFA1232,YMHB,YMML,1020,1145,209,base
RUS0183,YPPH,YMML,0930,1020,412,base
RUS0137,YSSY,EGLL,0000,2041,2475,base
CCA811,ZBAA,UHWW,1250,1715,279,base
SBI6242,ZBAA,UHWW,1200,1430,279,base
SBI6312,ZBAA,UIII,1330,1600,308,base
SBI5724,ZBAA,UNNT,1400,1630,440,base
CCA909,ZBAA,UUEE,1420,1720,728,base
AFL5431,ZBAD,UHHH,0215,0710,323,base
RUS0075,ZBAD,UHSS,1330,1700,370,base
SHU4697,ZBAD,UHSS,0225,0855,370,base
AFL6622,ZBAD,UNKL,0330,0625,396,base
AFL205,ZBAD,UUEE,1140,1455,733,base
RUS0041,ZGGG,KLAX,0930,1020,1472,base
SBI6320,ZGGG,UIII,1530,1900,471,base
AFL221,ZGGG,UUEE,1120,1610,865,base
AFL857,ZJSY,UHWW,0220,1015,491,base
AFL853,ZJSY,UNNT,0250,0850,609,base
AFL863,ZJSY,UWKD,0850,1320,803,base
AFL865,ZJSY,UWUU,0850,1510,755,base
KOR271,ZKPY,UHWW,0900,1130,218,base
RUS0029,ZSPD,OMDB,0930,1020,801,base
RUS0035,ZSPD,UHHH,0930,1020,365,base
RUS0059,ZSPD,UUDD,0930,1020,845,base
AFL209,ZSPD,UUEE,1140,1630,847,base
RUS0053,ZSPD,UUEE,0930,1020,847,base
SBI6246,ZSSS,UHWW,1430,1630,310,base
SBI6326,ZSSS,UIII,1530,1800,414,base
SBI8824,ZWWW,UUDD,1000,1430,510,base
SYL502,ZYHB,UEEE,0055,0500,328,base
SYL502,ZYHB,UEEE,1220,1620,328,base
SHU5457,ZYHB,UHHH,1955,2330,222,base
SHU4699,ZYHB,UHSS,1005,1550,273,base
AFL5473,ZYHB,UHWW,1130,1450,200,base
SDM6646,ZYHB,UHWW,0535,0915,200,base
SHU5473,ZYHB,UHWW,0205,0525,200,base
